date ,latency
1643800250,53
1643800260,46
1643800270,69
1643800281,61
1643800291,56
1643800301,56
1643800312,69
1643800322,61
1643800332,71
1643800343,68
1643800353,57
1643800363,55
1643800374,56
1643800384,55
1643800394,55
1643800405,55
1643800415,63
1643800425,51
1643800436,64
1643800446,56
1643800456,70
1643800467,42
1643800477,67
1643800487,61
1643800498,54
1643800508,46
1643800518,53
1643800529,55
1643800539,55
1643800549,62
1643800560,54
1643800570,66
1643800580,62
1643800591,45
1643800601,65
1643800611,70
1643800622,65
1643800632,49
1643800642,48
1643800653,61
1643800663,61
1643800673,41
1643800684,61
1643800694,67
1643800704,70
1643800715,61
1643800725,61
1643800736,56
1643800746,60
1643800756,63
1643800767,52
1643800777,56
1643800787,55
1643800798,39
1643800808,40
1643800818,57
1643800828,53
1643800839,62
1643800849,46
1643800859,61
1643800870,66
1643800880,67
1643800890,72
1643800901,59
1643800911,60
1643800922,57
1643800932,74
1643800942,64
1643800953,57
1643800963,50
1643800973,53
1643800984,64
1643800994,54
1643801004,46
1643801015,56
1643801025,62
1643801035,70
1643801046,47
1643801056,62
1643801066,46
1643801077,70
1643801087,62
1643801097,56
1643801108,42
1643801118,62
1643801128,45
1643801139,64
1643801149,57
1643801159,59
1643801170,52
1643801180,72
1643801190,53
1643801201,48
1643801211,53
1643801221,69
1643801232,48
1643801242,71
1643801252,60
1643801263,46
1643801273,61
1643801283,62
1643801294,56
1643801304,63
1643801314,70
1643801325,62
1643801335,60
1643801345,60
1643801356,55
1643801366,55
1643801376,55
1643801387,55
1643801397,47
1643801407,59
1643801418,61
1643801428,66
1643801438,46
1643801449,61
1643801459,53
1643801469,60
1643801480,65
1643801490,67
1643801501,47
1643801511,52
1643801521,48
1643801531,58
1643801542,56
1643801552,56
1643801562,46
1643801573,49
1643801583,62
1643801593,57
1643801604,47
1643801614,61
1643801624,47
1643801635,47
1643801645,62
1643801655,57
1643801666,61
1643801676,68
1643801686,59
1643801697,61
1643801707,46
1643801717,58
1643801728,63
1643801738,56
1643801748,51
1643801759,54
1643801769,55
1643801779,58
1643801790,51
1643801800,59
1643801810,63
1643801821,63
1643801831,62
1643801841,54
1643801852,47
1643801862,54
1643801872,56
1643801883,46
1643801893,51
1643801903,57
1643801913,54
1643801924,64
1643801934,53
1643801944,66
1643801955,62
1643801965,55
1643801976,61
1643801986,64
1643801996,61
1643802007,51
1643802017,60
1643802027,54
1643802038,51
1643802048,58
1643802058,68
1643802069,48
1643802079,58
1643802089,55
1643802100,67
1643802110,58
1643802120,62
1643802131,48
1643802141,66
1643802151,70
1643802162,52
1643802172,56
1643802182,48
1643802193,60
1643802203,48
1643802213,61
1643802224,55
1643802234,69
1643802244,50
1643802255,63
1643802265,56
1643802275,62
1643802286,58
1643802296,68
1643802307,51
1643802317,48
1643802327,57
1643802337,54
1643802348,53
1643802358,61
1643802368,62
1643802379,67
1643802389,69
1643802400,71
1643802410,61
1643802420,55
1643802431,58
1643802441,57
1643802451,56
1643802462,54
1643802472,53
1643802482,62
1643802493,55
1643802503,65
1643802513,53
1643802524,59
1643802534,54
1643802544,64
1643802555,63
1643802565,60
1643802575,48
1643802586,65
1643802596,64
1643802606,65
1643802617,63
1643802627,70
1643802638,39
1643802648,65
1643802658,46
1643802668,66
1643802679,47
1643802689,63
1643802699,65
1643802710,58
1643802720,55
1643802730,49
1643802741,52
1643802751,54
1643802761,47
1643802772,67
1643802782,49
1643802792,46
1643802803,55
1643802813,68
1643802823,51
1643802834,65
1643802844,71
1643802854,61
1643802865,47
1643802875,62
1643802885,57
1643802896,57
1643802906,39
1643802916,54
1643802927,54
1643802937,48
1643802947,70
1643802958,63
1643802968,67
1643802978,48
1643802989,59
1643802999,57
1643803009,60
1643803020,69
1643803030,55
1643803040,64
1643803051,70
1643803061,59
1643803072,60
1643803082,54
1643803092,57
1643803102,48
1643803113,54
1643803123,70
1643803133,49
1643803144,73
1643803154,65
1643803165,56
1643803175,56
1643803185,56
1643803196,61
1643803206,49
1643803216,47
1643803226,50
1643803237,51
1643803247,62
1643803257,52
1643803268,56
1643803278,61
1643803288,56
1643803299,59
1643803309,62
1643803319,61
1643803330,64
1643803340,59
1643803351,62
1643803361,56
1643803371,63
1643803382,71
1643803392,67
1643803402,64
1643803413,55
1643803423,56
1643803433,62
1643803444,47
1643803454,52
1643803464,62
1643803475,55
1643803485,62
1643803495,54
1643803506,49
1643803516,63
1643803526,55
1643803537,39
1643803547,47
1643803557,55
1643803567,60
1643803578,56
1643803588,55
1643803598,63
1643803609,64
1643803619,65
1643803630,60
1643803640,55
1643803650,62
1643803661,63
1643803671,55
1643803681,62
1643803692,55
1643803702,55
1643803712,38
1643803722,64
1643803733,72
1643803743,58
1643803754,61
1643803764,72
1643803774,56
1643803785,46
1643803795,57
1643803805,62
1643803816,47
1643803826,62
1643803836,46
1643803847,64
1643803857,61
1643803867,70
1643803878,58
1643803888,70
1643803898,57
1643803909,61
1643803919,61
1643803929,62
1643803940,55
1643803950,53
1643803960,40
1643803971,59
1643803981,67
1643803991,63
1643804002,63
1643804012,54
1643804022,44
1643804033,59
1643804043,49
1643804053,59
1643804064,59
1643804074,55
1643804084,55
1643804095,50
1643804105,63
1643804115,62
1643804126,48
1643804136,48
1643804146,54
1643804157,70
1643804167,72
1643804177,63
1643804188,63
1643804198,71
1643804209,53
1643804219,60
1643804229,61
1643804240,49
1643804250,56
1643804260,46
1643804270,51
1643804281,41
1643804291,52
1643804301,60
1643804312,54
1643804322,54
1643804332,60
1643804343,61
1643804353,48
1643804363,68
1643804374,48
1643804384,63
1643804394,55
1643804405,59
1643804415,52
1643804425,62
1643804436,52
1643804446,61
1643804456,49
1643804467,56
1643804477,61
1643804487,58
1643804498,62
1643804508,57
1643804518,56
1643804529,53
1643804539,60
1643804549,48
1643804560,57
1643804570,45
1643804580,56
1643804591,55
1643804601,49
1643804611,61
1643804622,56
1643804632,65
1643804642,56
1643804653,64
1643804663,62
1643804673,45
1643804684,55
1643804694,62
1643804704,64
1643804715,50
1643804725,62
1643804735,57
1643804746,51
1643804756,53
1643804766,62
1643804777,47
1643804787,63
1643804797,55
1643804808,47
1643804818,61
1643804828,72
1643804839,46
1643804849,63
1643804859,61
1643804870,47
1643804880,56
1643804890,63
1643804901,53
1643804911,70
1643804921,47
1643804932,64
1643804942,58
1643804952,58
1643804963,61
1643804973,65
1643804983,45
1643804994,45
1643805004,80
1643805014,41
1643805025,46
1643805035,60
1643805045,47
1643805056,57
1643805066,50
1643805076,62
1643805087,63
1643805097,62
1643805107,58
1643805118,47
1643805128,57
1643805138,63
1643805148,64
1643805159,70
1643805169,72
1643805180,47
1643805190,61
1643805200,58
1643805211,47
1643805221,45
1643805231,54
1643805242,61
1643805252,64
1643805262,50
1643805273,62
1643805283,54
1643805293,61
1643805304,69
1643805314,60
1643805324,61
1643805335,50
1643805345,52
1643805355,60
1643805366,60
1643805376,56
1643805386,49
1643805397,53
1643805407,64
1643805417,58
1643805428,72
1643805438,48
1643805448,54
1643805459,56
1643805469,69
1643805479,52
1643805490,63
1643805500,63
1643805510,57
1643805521,54
1643805531,59
1643805541,60
1643805552,61
1643805562,102
1643805573,48
1643805583,62
1643805593,55
1643805604,52
1643805614,69
1643805624,52
1643805635,55
1643805645,61
1643805655,56
1643805666,56
1643805676,68
1643805686,51
1643805697,60
1643805707,56
1643805717,57
1643805728,62
1643805738,54
1643805748,55
1643805759,62
1643805769,54
1643805779,53
1643805790,69
1643805800,53
1643805810,57
1643805821,63
1643805831,63
1643805841,54
1643805852,66
1643805862,64
1643805872,40
1643805883,60
1643805893,65
1643805903,40
1643805914,68
1643805924,48
1643805934,56
1643805945,62
1643805955,43
1643805965,51
1643805976,50
1643805986,61
1643805996,46
1643806007,56
1643806017,55
1643806027,62
1643806038,52
1643806048,59
1643806058,56
1643806069,68
1643806079,41
1643806089,60
1643806100,53
1643806110,62
1643806120,57
1643806131,63
1643806141,65
1643806151,56
1643806162,56
1643806172,64
1643806182,54
1643806193,46
1643806203,65
1643806213,58
1643806224,64
1643806234,98
1643806244,52
1643806255,61
1643806265,64
1643806275,59
1643806286,51
1643806296,30
1643806306,59
1643806317,54
1643806327,50
1643806337,71
1643806348,54
1643806358,62
1643806368,53
1643806379,54
1643806389,50
1643806399,61
1643806410,52
1643806420,49
1643806430,50
1643806441,63
1643806451,71
1643806461,74
1643806472,63
1643806482,53
1643806492,58
1643806503,41
1643806513,53
1643806523,61
1643806534,38
1643806544,48
1643806554,62
1643806564,65
1643806575,55
1643806585,63
1643806596,50
1643806606,63
1643806616,66
1643806627,67
1643806637,53
1643806647,50
1643806658,53
1643806668,54
1643806678,57
1643806688,73
1643806699,60
1643806709,48
1643806719,38
1643806730,63
1643806740,63
1643806750,65
1643806761,64
1643806771,51
1643806782,63
1643806792,58
1643806802,65
1643806813,63
1643806823,57
1643806833,64
1643806844,56
1643806854,70
1643806864,45
1643806875,60
1643806885,60
1643806895,61
1643806906,47
1643806916,56
1643806926,64
1643806937,59
1643806947,58
1643806957,67
1643806968,45
1643806978,65
1643806988,56
1643806999,59
1643807009,53
1643807019,47
1643807030,60
1643807040,45
1643807050,58
1643807061,62
1643807071,63
1643807081,57
1643807092,48
1643807102,57
1643807112,65
1643807123,60
1643807133,62
1643807143,37
1643807154,60
1643807164,63
1643807174,55
1643807185,46
1643807195,44
1643807205,54
1643807216,65
1643807226,57
1643807236,48
1643807246,65
1643807257,44
1643807267,57
1643807277,55
1643807288,61
1643807298,41
1643807308,52
1643807319,55
1643807329,62
1643807339,61
1643807350,70
1643807360,63
1643807371,69
1643807381,61
1643807391,55
1643807402,49
1643807412,66
1643807422,50
1643807433,71
1643807443,54
1643807453,70
1643807464,53
1643807474,61
1643807484,61
1643807495,63
1643807505,68
1643807516,61
1643807526,48
1643807536,54
1643807546,64
1643807557,53
1643807567,68
1643807578,61
1643807588,53
1643807598,63
1643807609,57
1643807619,58
1643807629,70
1643807640,59
1643807650,46
1643807660,64
1643807671,46
1643807681,58
1643807691,54
1643807702,65
1643807712,48
1643807722,56
1643807733,41
1643807743,44
1643807753,52
1643807763,56
1643807774,41
1643807784,52
1643807794,59
1643807805,55
1643807815,59
1643807825,48
1643807836,60
1643807846,61
1643807856,54
1643807867,69
1643807877,61
1643807887,49
1643807898,55
1643807908,55
1643807918,41
1643807928,54
1643807939,64
1643807949,71
1643807960,63
1643807970,53
1643807980,62
1643807991,51
1643808001,45
1643808011,50
1643808021,54
1643808032,55
1643808042,52
1643808052,61
1643808063,55
1643808073,39
1643808083,55
1643808094,55
1643808104,47
1643808114,65
1643808125,63
1643808135,52
1643808145,55
1643808156,39
1643808166,47
1643808176,47
1643808186,62
1643808197,60
1643808207,56
1643808218,53
1643808228,56
1643808238,70
1643808249,53
1643808259,64
1643808269,61
1643808280,41
1643808290,64
1643808300,44
1643808310,50
1643808321,55
1643808331,55
1643808341,51
1643808352,49
1643808362,57
1643808372,47
1643808383,64
1643808393,44
1643808403,49
1643808414,69
1643808424,50
1643808434,62
1643808445,63
1643808455,59
1643808465,61
1643808476,51
1643808486,63
1643808496,49
1643808507,70
1643808517,63
1643808527,53
1643808538,54
1643808548,46
1643808558,41
1643808569,54
1643808579,56
1643808589,55
1643808600,54
1643808610,71
1643808620,50
1643808630,57
1643808641,69
1643808651,55
1643808662,57
1643808672,48
1643808682,53
1643808692,53
1643808703,54
1643808713,57
1643808723,64
1643808734,57
1643808744,56
1643808754,63
1643808765,46
1643808775,55
1643808785,59
1643808796,63
1643808806,60
1643808816,59
1643808827,51
1643808837,56
1643808847,59
1643808858,48
1643808868,46
1643808878,59
1643808889,62
1643808899,68
1643808909,63
1643808920,62
1643808930,45
1643808940,64
1643808951,50
1643808961,60
1643808971,60
1643808982,69
1643808992,42
1643809003,54
1643809013,55
1643809023,56
1643809033,42
1643809044,47
1643809054,53
1643809064,54
1643809075,32
1643809085,32
1643809095,37
1643809105,61
1643809116,52
1643809126,50
1643809136,40
1643809146,68
1643809157,60
1643809167,77
1643809178,41
1643809188,34
1643809198,47
1643809208,61
1643809219,47
1643809229,51
1643809239,54
1643809250,46
1643809260,42
1643809270,71
1643809281,55
1643809291,42
1643809301,61
1643809311,62
1643809322,48
1643809332,57
1643809342,59
1643809353,57
1643809363,45
1643809373,65
1643809384,55
1643809394,62
1643809404,60
1643809415,50
1643809425,55
1643809435,56
1643809446,43
1643809456,63
1643809466,48
1643809477,54
1643809487,54
1643809497,53
1643809508,57
1643809518,56
1643809528,41
1643809538,40
1643809549,52
1643809559,53
1643809569,48
1643809580,59
1643809590,59
1643809600,58
1643809611,58
1643809621,65
1643809631,55
1643809642,59
1643809652,103
1643809663,52
1643809673,46
1643809683,64
1643809694,46
1643809704,53
1643809714,70
1643809725,48
1643809735,54
1643809745,48
1643809755,57
1643809766,49
1643809776,60
1643809786,55
1643809797,46
1643809807,63
1643809817,61
1643809828,58
1643809838,41
1643809848,116
1643809859,54
1643809869,50
1643809880,57
1643809890,62
1643809900,62
1643809911,56
1643809921,64
1643809931,80
1643809942,54
1643809952,59
1643809962,61
1643809973,55
1643809983,63
1643809993,65
1643810004,56
1643810014,56
1643810024,49
1643810035,60
1643810045,56
1643810055,64
1643810066,54
1643810076,66
1643810086,52
1643810097,64
1643810107,53
1643810117,52
1643810128,55
1643810138,49
1643810148,45
1643810159,58
1643810169,55
1643810179,57
1643810190,41
1643810200,45
1643810210,55
1643810220,45
1643810231,56
1643810241,48
1643810251,69
1643810262,46
1643810272,60
1643810282,54
1643810293,47
1643810303,56
1643810313,57
1643810324,40
1643810334,57
1643810344,59
1643810355,56
1643810365,68
1643810375,56
1643810386,55
1643810396,61
1643810406,64
1643810417,55
1643810427,62
1643810437,46
1643810448,54
1643810458,38
1643810468,53
1643810479,31
1643810489,37
1643810499,47
1643810509,46
1643810520,46
1643810530,58
1643810540,62
1643810550,62
1643810561,54
1643810571,72
1643810582,63
1643810592,72
1643810602,58
1643810613,55
1643810623,53
1643810633,44
1643810644,53
1643810654,53
1643810664,52
1643810675,68
1643810685,55
1643810695,56
1643810706,47
1643810716,55
1643810726,54
1643810737,47
1643810747,53
1643810757,63
1643810767,45
1643810778,64
1643810788,64
1643810798,43
1643810809,54
1643810819,61
1643810829,62
1643810840,52
1643810850,55
1643810860,52
1643810871,56
1643810881,61
1643810891,43
1643810902,53
1643810912,45
1643810922,65
1643810933,60
1643810943,62
1643810953,72
1643810964,52
1643810974,53
1643810984,62
1643810995,48
1643811005,70
1643811015,60
1643811026,61
1643811036,53
1643811046,61
1643811057,56
1643811067,62
1643811078,62
1643811088,89
1643811098,68
1643811109,63
1643811119,51
1643811129,64
1643811140,67
1643811150,55
1643811161,52
1643811171,71
1643811181,55
1643811192,60
1643811202,53
1643811212,44
1643811223,46
1643811233,48
1643811243,54
1643811253,63
1643811264,49
1643811274,58
1643811284,58
1643811295,58
1643811305,52
1643811315,68
1643811326,64
1643811336,56
1643811346,53
1643811357,54
1643811367,52
1643811377,62
1643811388,54
1643811398,47
1643811408,57
1643811419,53
1643811429,56
1643811439,48
1643811450,60
1643811460,69
1643811470,55
1643811481,56
1643811491,61
1643811501,60
1643811512,62
1643811522,61
1643811532,56
1643811543,52
1643811553,48
1643811563,42
1643811574,55
1643811584,57
1643811594,54
1643811605,63
1643811615,47
1643811625,64
1643811636,63
1643811646,56
1643811656,55
1643811667,63
1643811677,64
1643811687,71
1643811698,65
1643811708,57
1643811718,52
1643811729,52
1643811739,55
1643811749,49
1643811760,44
1643811770,56
1643811780,53
1643811791,51
1643811801,61
1643811811,72
1643811822,48
1643811832,70
1643811842,66
1643811853,61
1643811863,63
1643811873,52
1643811884,42
1643811894,54
1643811904,63
1643811915,46
1643811925,53
1643811935,65
1643811946,39
1643811956,45
1643811966,58
1643811976,53
1643811987,69
1643811997,62
1643812008,51
1643812018,56
1643812028,56
1643812038,60
1643812049,62
1643812059,64
1643812070,54
1643812080,62
1643812090,72
1643812101,65
1643812111,55
1643812121,59
1643812132,62
1643812142,73
1643812152,54
1643812163,53
1643812173,54
1643812183,47
1643812194,72
1643812204,54
1643812214,65
1643812225,55
1643812235,58
1643812245,49
1643812256,54
1643812266,48
1643812276,62
1643812287,49
1643812297,52
1643812307,49
1643812318,56
1643812328,63
1643812338,69
1643812349,57
1643812359,53
1643812369,50
1643812380,61
1643812390,67
1643812400,62
1643812411,46
1643812421,54
1643812431,61
1643812442,59
1643812452,58
1643812462,47
1643812473,47
1643812483,52
1643812493,56
1643812503,72
1643812514,62
1643812524,64
1643812535,54
1643812545,49
1643812555,62
1643812566,54
1643812576,47
1643812586,49
1643812596,55
1643812607,64
1643812617,46
1643812627,61
1643812638,51
1643812648,53
1643812658,56
1643812669,56
1643812679,47
1643812689,63
1643812700,60
1643812710,67
1643812720,61
1643812731,49
1643812741,50
1643812751,69
1643812762,61
1643812772,47
